Observed,Predicted
133.115,133.25302969448038
132.935,133.2005109911271
132.815,133.10388163167602
132.74,132.9135590987955
132.86,132.84201492814955
132.895,132.95651114973856
133.195,132.98993145460804
133.355,133.27685511133402
133.255,133.43021289841963
132.965,133.33433769922257
132.875,133.05680883843596
132.685,132.96447856381096
132.81,132.7895828242123
132.705,132.91022309181923
132.605,132.80864599171326
132.15,132.7133673067118
132.385,132.2811165469821
132.495,132.5041102521656
132.45,132.60868102573028
132.445,132.56588755699755
132.48,132.56113396463488
132.21,132.5944143120002
132.298213574772,132.33799770453635
132.085,132.42167933487445
132.583333333333,132.21953713077167
132.37,132.65753971607054
132.315,132.48985508665402
132.045,132.45340117315882
132.05,132.1816648123329
132.34,132.18639712330878
132.1,132.461366076685
132.13,132.23374388604307
131.945,132.26216438486884
131.98,132.08705391731849
132.195,132.1201769665402
131.9,132.27640003806783
131.23,132.0445096031634
131.855,131.44983384684784
131.735,132.0019951481125
132.01,131.88872036237123
131.71,132.14853846519964
132.07,131.86513765648172
132.03,132.20533271057695
131.855,132.16746570484284
131.735,132.0019951481125
131.75,131.88871799633105
131.765,131.9028691679554
131.77,131.91702276861812
131.353333333333,131.9217459132834
131.555,131.5292209750698
132.678591545837,131.7190939981898
133.46,132.78352904963214
133.73,133.53097597548987
134.505,133.79051319558852
134.85,134.5387316560011
134.48,134.87324015611716
134.19,134.5145245924438
133.98,134.23405905751
134.47,134.00565332539347
134.03,134.5032289324458
134.25,134.08882585437811
133.063333333333,134.28315843960902
133.89,133.59752857750135
133.785,133.9421879457166
133.64854887949,133.8434564912285
133.347158322728,133.71306218061625
132.706717635951,133.42269149698492
132.066299961852,132.81028330901333
131.764937218721,132.20182927699372
131.62,131.9169635248185
131.695,131.76737519016234
131.59,131.84571220866331
131.525,131.75297391502735
131.42,131.69206153198152
131.59,131.58636592548785
132.385,131.75206587240828
132.755,132.50562163222497
133.465,132.8563161512986
133.355,133.53577659684245
133.075,133.43021289841963
132.925,133.1619869486892
132.685,133.0185865449587
132.855,132.78958329958107
133.045,132.95173775833163
132.4,133.13142096668003
133.695,132.51836281615564
133.44,133.75610178940428
133.27,133.5117756440234
134.555,133.3490365305558
134.445,134.58715928373948
133.905,134.48062103775106
134.225,133.959054714176
134.12,134.26787491642168
134.605,134.1664554645314
134.25,134.63560477082476
133.85,134.25384344756506
133.48,133.89791900449924
134.16,133.50389965166855
134.96,134.20494826289197
135.53,135.01144304412998
135.64,135.5352413266449
135.8,135.64214680917303
136.15,135.79832625209056
137.345,136.14044512499723
137.02,137.31272347796215
137.4,136.99334342886021
137.265,137.36680755006535
137.17,137.2340732627833
137.173333333333,137.14070402595235
138.09,137.0793417817626
137.96,138.04607291612032
138.695,137.9329406098182
139.205,138.6424763014606
139.81,139.14562838705172
139.94,139.7426671758365
140.095,139.87095139165453
140.8,140.02389273127835
140.065,140.71921376476553
139.615,139.99430815805576
139.77,139.454449430887
141.43,139.7007977158441
140.2,141.25212990990914
140.895,140.12795998386906
140.625,140.82230426724118
141.28,140.54666985207464
141.025,141.19212885493133
140.32,140.940960306785
140.11,140.24586992389226
140.345,140.03869261028268
140.005,140.27053092013637
139.84,139.93513073814609
140.695,139.7722785259895
140.83,140.57951004542292
140.77,140.74875245594944
140.755,140.69491900685236
141.39,140.67494479617608
141.54,141.3005301535245
141.915,141.4480645350202
142.245,141.8168523813218
142.285,142.14100670032846
143.53,142.180268083946
143.96,143.3986244570989
142.8,143.67805922838807
142.365,142.64601985184547
141.6225,142.26254138066716
141.85,141.48664063573773
141.46,141.752983662878
141.77,141.37520569702568
142.575,141.67432364772873
143.29,142.4646948095531
143.28,143.16437256390014
143.02,143.15460512418304
143.06,142.90046533312454
142.38,142.93958663495155
142.54,142.2696887854402
143.45,142.4239584625153
142.223333333333,142.79331947940267
142.23,142.04643453291035
141.85,142.04999977684395
141.76,141.75969421688157
141.865,141.66492606066132
141.79,141.76771321148854
141.56,141.69398925556777
141.725,141.46775900399706
142.65,141.63007132419736
142.325,142.53822211764412
142.32,141.7771992578291
142.01,142.05482063768935
