Observed,Predicted
1056.0,1245.7622855759573
1070.0,1255.282954786037
1067.0,1215.9506618775576
1051.0,1213.111600957944
1028.0,1148.0975196308295
1007.0,1158.0882081913423
1021.0,1138.593878406688
1068.0,1155.8783809930392
1101.0,1139.6220478537862
1182.0,1237.8909759439769
1258.0,1508.9997862441942
1393.0,1628.0695011631167
1497.0,1719.8617336712691
1532.0,1635.527102023948
1510.0,1531.9166998051533
1532.0,1586.0638803358486
1663.0,1700.593335707437
1756.0,1689.378149524292
1717.0,1611.9998471259278
1602.0,1530.3753597448613
1491.0,1412.4371868703538
1407.0,1233.8687024786655
1370.0,1499.6995636280562
1476.0,1642.6166551739916
1650.0,1754.2960263508915
1734.0,1756.771467803681
1688.0,1795.8055275190977
1664.0,1703.2654055757132
1778.0,1597.2646559401414
1821.0,1504.077352520692
1869.0,1639.336597531534
1975.0,1816.6073727313078
2162.0,2005.6558453785772
2263.0,1963.4890280743878
2310.0,1795.5671015476946
2235.0,1757.220471793402
2201.0,1698.4705752541163
2143.0,1912.206998744936
2088.0,2183.145986996331
2078.0,2187.4809880723897
2059.0,2018.6770062619094
2031.0,2086.726138443695
2066.0,2064.6870311642438
2147.0,1981.2120243550844
2263.0,2354.0602721609316
2691.0,3174.898984298148
3211.0,3547.143444219288
3377.0,3364.2976479041836
3238.0,3339.8587029425976
3093.0,3196.2775278068784
2893.0,2946.0376898437844
2651.0,2611.552227486961
2406.0,2418.8161166471473
2187.0,2218.415098675154
2023.0,2073.547102236652
1885.0,1917.773205139327
1793.0,1858.8994064118729
1767.0,1778.2235954634757
1772.0,2007.564774297171
2013.0,2178.0266219524683
2425.0,2655.254547482614
3041.0,3167.335704911349
3497.0,3216.765853484121
3481.0,3226.2745042019287
3250.0,2858.080524286996
3196.0,2911.3993569488093
3529.0,3253.9661874929325
4035.0,4216.608715548473
4507.0,4943.956998164605
4611.0,4987.809494407151
4347.0,4460.908641516935
3884.0,3833.4403374423073
3362.0,3292.1763717956846
2973.0,2938.367014082231
2706.0,2732.2140459085294
2497.0,2575.896188098195
2322.0,2391.8893247809006
2181.0,2250.933431508777
2063.0,2173.353300993934
1976.0,2085.7111353875325
1898.0,2012.8646147437755
1853.0,1974.5468731802866
1830.0,2009.7130793266542
1833.0,1908.4745993590032
1918.0,2097.7632855687702
2330.0,2667.914480664009
2685.0,2866.950249774869
2678.0,2681.0794422446425
2515.0,2472.2413475836756
2354.0,2278.2763456723515
2202.0,2167.221141192761
2070.0,2021.3764413460133
1971.0,1940.0680525816708
1915.0,1853.1954606545746
1896.0,1777.5192295719103
1882.0,1732.9327412040939
1841.0,1740.588629896645
1820.0,1766.7120708574716
1810.0,1690.5906171587349
1822.0,1655.6214283077838
1850.0,1650.260070644859
1965.0,1791.855890190001
2649.0,2279.229128962781
3047.0,2431.4598359509905
3106.0,2418.409121662764
3110.0,2626.47688460222
3022.0,2537.605278921817
2833.0,2385.2666820216027
2593.0,2196.4696217458477
2353.0,2040.4498390414974
2137.0,1915.4502088291454
2027.0,1826.3964484631115
1928.0,1753.9230534175153
1849.0,1723.7671235497655
1796.0,1638.3510832522552
1767.0,1620.5443970439123
1757.0,1623.60569747018
1790.0,1684.9508211817035
1859.0,1772.757405411771
1918.0,1907.008836526013
2154.0,1959.0012700413251
2678.0,2427.771740139986
3572.0,3216.5658539718097
4329.0,3745.600527835727
4753.0,4125.607231831256
5043.0,4590.7448558923825
5395.0,4755.673862337422
5409.0,4307.59236958896
4993.0,4331.910721971648
4449.0,3945.4913945119515
3950.0,3476.6077568512906
3494.0,2995.520163215168
3124.0,2717.15750262004
2822.0,2448.7146248249005
2589.0,2231.8315758886565
2410.0,2163.2409255903767
2252.0,1977.2004505360637
2121.0,1875.1434495407598
2013.0,1901.8092965276765
1959.0,1848.1383632507846
1956.0,1756.3490123508495
1997.0,1723.3818397338966
2028.0,1867.1751529999688
2063.0,2036.869538507525
2098.0,1937.0841753493116
2103.0,1810.8239595910568
2186.0,1767.6104204062008
2398.0,1824.8656602590047
2550.0,2062.22996182319
2572.0,2369.7866528732416
2583.0,2294.7292506721537
2521.0,2113.005815017853
2458.0,2005.6545721753253
2473.0,2044.611233316743
2653.0,2271.006163367728
2742.0,2372.437818985075
2844.0,2576.1046556692972
2856.0,2401.7593587656065
2748.0,2413.727654913601
2636.0,2391.540142509338
2530.0,2292.859770385344
2452.0,2175.3313765762773
2428.0,2127.3920515201285
2337.0,2036.7320397797146
2198.0,1965.153987320936
2084.0,1883.2218818023139
2000.0,1835.9536682786386
1933.0,1750.1138337911755
1882.0,1688.4299289942687
1833.0,1664.6232323947518
1808.0,1698.2868337672824
1799.0,1715.5096427395504
1785.0,1639.9939190169116
1749.0,1571.8828009077022
1698.0,1474.076075354078
1647.0,1405.6181958354593
1574.0,1345.207145274158
1509.0,1310.054934569889
1450.0,1270.894383530293
1403.0,1268.0344596941973
1369.0,1259.8754343204832
1339.0,1256.8404877591934
1330.0,1236.17831708491
1327.0,1202.5070178126384
1314.0,1224.8822595525287
1307.0,1273.862588625288
1306.0,1276.0745094605904
1306.0,1259.1064524597
1319.0,1276.4417410294577
1341.0,1462.186532911836
1383.0,1638.209455119011
1479.0,1798.705573599521
1657.0,1909.6443783513228
1866.0,1976.5217515806994
1922.0,2262.9726632150105
1993.0,2145.3404392003067
1962.0,2014.1043173230894
1912.0,1907.829176656436
1877.0,2054.317066651848
1928.0,2200.4352750960006
2004.0,2299.915982710739
2034.0,2599.6245257514684
2159.0,2762.1232572767667
2196.0,2400.1886903220275
2113.0,2271.716789611694
2034.0,2133.6270338361755
1983.0,2171.0796494909982
1979.0,2130.7110105309825
1971.0,2045.2067169479078
1900.0,1899.1306013585174
1815.0,1717.8492883928716
1739.0,1615.622384460786
1707.0,1562.3510012815614
1735.0,1734.1470028306944
1826.0,1870.858308430809
1854.0,1882.3730900637374
1903.0,1900.9054607592952
1927.0,1958.7216783832093
2000.0,2298.592624360875
2156.0,2621.4340078147056
2358.0,2697.3009306684303
2418.0,2497.1321420073336
2335.0,2406.3140199902896
2290.0,2476.2769300335663
2332.0,2356.019192989127
2327.0,2251.5426746568796
2254.0,2242.276571605382
2267.0,2407.5801161524596
2414.0,2419.9218777440947
2501.0,2327.2517386170557
2490.0,2232.9351228625237
2360.0,2167.4006992122577
2205.0,2133.3181829863397
2112.0,2119.116675456992
2082.0,2160.0153910343456
2085.0,2176.1919411196127
2085.0,2324.366439808231
2220.0,2688.003122303083
2481.0,2859.0258675894647
2655.0,2969.828858433954
2700.0,2920.2513950191715
2639.0,2746.1956705953935
2507.0,2430.2434881215067
2359.0,2301.088622017174
2205.0,2164.3312693234425
2071.0,2004.2185401917056
1955.0,1892.063470102984
1862.0,1869.150632714383
1800.0,1942.1912245363462
1762.0,1737.067275975824
1765.0,1762.2081396077906
1750.0,1992.926744408344
1724.0,1825.0881758572973
1751.0,1804.3845795951388
1761.0,1867.9169407292711
1723.0,1708.857270173411
1670.0,1656.1467456479818
1611.0,1629.8026089603104
1567.0,1537.4427451875235
1547.0,1637.3189577782196
1501.0,1602.0075557976536
1499.0,1528.286148276445
1496.0,1572.15213519909
1505.0,1784.6067647140226
1518.0,1570.7550362402621
1493.0,1597.8695640199585
1474.0,1582.2108225587936
1459.0,1528.3261402341536
1445.0,1544.6453706323275
1446.0,1491.8537332310339
1399.0,1538.181057539825
1387.0,1585.8284236090644
1487.0,1855.1854466582622
1747.0,2008.353725325402
1896.0,2022.1761768524373
1896.0,1967.4388583927446
1907.0,2036.458023967025
1932.0,2108.0721105789507
1940.0,2222.9266516010475
1997.0,2340.8386672352453
2086.0,2365.809821387462
2124.0,2356.865472101746
2165.0,2454.2249517292566
2174.0,2412.956236429127
2160.0,2552.5841055356495
2195.0,2607.617157222926
2329.0,2740.4036672037782
2414.0,2931.0699794884513
2464.0,2695.310076237515
2426.0,2613.2808018238193
2320.0,2421.3389787043257
2211.0,2467.50262312872
2182.0,2512.0821983099727
2339.0,2658.6247060351398
2485.0,2671.0280768548246
2696.0,2992.9222995295972
2828.0,3184.359416335489
2918.0,3369.7713302808806
2900.0,3222.637186632104
2756.0,3035.6117522662344
2645.0,2785.1109013468435
2498.0,2398.44782369999
2296.0,2385.426041791391
2232.0,2336.594841105744
2262.0,2249.6694040281923
2366.0,2325.1174474166264
2483.0,2440.7360588138
2571.0,2549.1903783948746
2708.0,2977.523940397748
2936.0,3394.3290166286724
3045.0,3480.1725015701577
3025.0,3547.726051025089
2950.0,3436.4133194508095
2818.0,3225.7732063371327
2643.0,2912.473864172077
2475.0,2562.353828178307
2313.0,2485.8136132834543
2221.0,2349.8243821915976
2213.0,2414.963538960259
2171.0,2361.8199577832493
2101.0,2316.9333198348095
2042.0,2231.954762383291
1994.0,2149.0622231017815
1971.0,2129.434950710487
2002.0,2208.7269119781686
2034.0,2236.291764518882
2030.0,2068.0569119205265
1953.0,2017.3986868264744
1860.0,1910.5804504382613
1798.0,1909.3592233712898
1764.0,1865.3260085611535
1727.0,1738.3542281671355
1677.0,1670.1284232709954
1662.0,1540.8956895889983
1674.0,1560.6734759996648
1668.0,1641.460334487349
1690.0,1960.1474212132478
1877.0,2605.881910957659
2123.0,2583.374507652683
2117.0,2289.695345656823
2031.0,2177.4795421279396
1978.0,2127.0795538212215
1934.0,1966.649055653568
1901.0,1937.9483342105589
1842.0,1832.1099711824588
1786.0,1751.9617388833067
1731.0,1749.769525423148
1665.0,1727.4532507949784
1587.0,1729.771057056627
1540.0,1708.7285545483642
1497.0,1577.3216524987822
1445.0,1481.617062193936
1380.0,1436.44264467826
1335.0,1478.5629159941716
1320.0,1424.9107106290148
1326.0,1457.2227228789275
1304.0,1501.7460506382965
1313.0,1496.0126928772775
1354.0,1506.461394523637
1362.0,1543.2827222915157
1363.0,1542.5496555690056
1364.0,1620.913214953965
1414.0,1761.5180031499772
1472.0,1634.7689700877168
1457.0,1614.41759653002
1424.0,1754.2350857320557
1466.0,1882.0780369758745
1532.0,1890.2503008611905
1559.0,1786.0523581414927
1529.0,1705.7039935868177
1487.0,1649.7171480175866
1449.0,1624.4084360744646
1426.0,1644.2290228467132
1407.0,1617.5239488555667
1395.0,1572.5335986856105
1369.0,1488.331875731454
1435.0,1432.2332734163474
1511.0,1490.5411067260357
1556.0,1623.5050425717304
1731.0,1811.1166684717696
1938.0,1877.9201032330197
2065.0,1819.1867026973327
2201.0,1779.6692677079004
2788.0,1957.782067875678
3528.0,2494.0898604147396
3839.0,2744.347013110876
3576.0,2629.2698413296284
3320.0,2979.00819425588
3345.0,3503.9488515509797
3262.0,3465.1156592091797
3020.0,3171.511109303361
2782.0,2844.4666199635817
2573.0,2612.3733754224018
2361.0,2471.961690395764
2236.0,2559.9391029600574
2236.0,2577.8609277325427
2224.0,2523.8484555203604
2195.0,2536.0764653185433
2195.0,2511.659064621029
2164.0,2359.6166796517946
2061.0,2244.464874067041
1976.0,2103.546369824932
1891.0,1966.139883864754
1823.0,1875.6141240177992
1777.0,1873.2354422231851
1792.0,1856.9968498897715
1735.0,1777.89167122961
1702.0,1780.5135717951225
1783.0,2728.0995999108136
2673.0,4830.047588685129
4128.0,6076.309177003954
5181.0,6203.243607992029
5795.0,6374.415634010728
5829.0,6248.729354613991
5482.0,5687.764562004459
4880.0,4869.9298930234345
4237.0,4284.353376513735
3682.0,3772.3449849221556
3266.0,3376.5321062147964
2995.0,3072.654585354781
2795.0,2918.4880958223685
2710.0,2764.9929217147837
2859.0,3292.3337120581587
3452.0,3991.4910511574144
4204.0,4623.853968013036
4820.0,4629.624169147979
4903.0,4294.139630634787
4409.0,3858.9193725738014
3878.0,3599.303188419553
3444.0,3189.3910674794483
3149.0,3063.9587676201745
2935.0,2902.5246242584053
2829.0,2831.870752285179
2750.0,2726.1036883355778
2654.0,2700.4679975865056
2526.0,2536.43645960521
2460.0,2426.357042959115
2546.0,2364.1546643127176
3274.0,3020.0114629201516
5142.0,4937.850109713976
6871.0,6138.898558514778
7874.0,6705.103227146451
8075.0,6705.048309842236
7631.0,6839.222380755167
7377.0,6864.120999215482
7778.0,7209.0093635034
8286.0,7773.1811277118295
8315.0,7891.823242400378
7851.0,7480.273892066977
7118.0,6932.507954485706
6419.0,6533.908190094746
5843.0,5801.14172363088
5182.0,4867.47131253132
4530.0,4285.505220087595
4040.0,3811.215644442372
3676.0,3551.072237472075
3432.0,3326.5181962783813
3270.0,3207.4319398006664
3145.0,3088.273137609003
3068.0,3063.2094601560525
2961.0,2877.4938383908575
2802.0,2679.242376452521
2642.0,2538.536282780361
2481.0,2464.2386284828954
2366.0,2302.015075768431
2281.0,2285.6090631536017
2236.0,2281.685598603287
2175.0,2181.5707036453164
2121.0,2184.372143585738
2117.0,2194.2615694387137
2141.0,2240.859540339482
2113.0,2132.8833361396955
2082.0,2103.2899414936255
2117.0,2061.1609152307738
2272.0,2083.349344403673
2431.0,2178.7174361501493
2485.0,2308.0507124466903
2508.0,2404.222541392266
2483.0,2307.6320620592815
2409.0,2234.7477126421018
2290.0,2112.488109404797
2147.0,2056.1802676511347
2044.0,1970.1947985570428
1969.0,1879.047414377143
1903.0,1822.3125741434478
1863.0,1819.043308892917
1843.0,1812.7334280669475
1813.0,1714.0698523835517
1786.0,1748.028911411257
1825.0,1739.5061657503904
1839.0,1767.1612183328361
1854.0,1830.4617530303758
1858.0,1833.789987575975
1838.0,1742.048628832698
1793.0,1620.656646356926
1760.0,1679.337359482608
1711.0,1649.3911966169696
1679.0,1621.1909213686708
1640.0,1478.4408609735397
1599.0,1427.8788259089308
1552.0,1375.7507410100525
1516.0,1428.3791523005611
1484.0,1400.7386707606079
1452.0,1395.554042896426
1434.0,1374.8828846689319
1425.0,1393.2797812834997
1410.0,1383.3340053587267
1394.0,1361.8630804896036
1385.0,1352.574597795466
1394.0,1449.3522243972252
1404.0,1603.2895413037545
1485.0,1687.6689205340085
1573.0,1636.0126774147127
1579.0,1530.6791943031376
1541.0,1508.705317981368
1486.0,1444.4901672282667
1425.0,1404.6253782458455
1379.0,1332.6148779235411
1357.0,1324.2980309205689
1336.0,1332.5943417419826
1329.0,1305.9765608307684
1336.0,1309.9822576143902
1331.0,1294.6125359714895
1312.0,1298.1930922967838
1327.0,1309.8696519613197
1359.0,1243.840636024297
1343.0,1320.1830175105438
1339.0,1431.1554235633105
1370.0,1472.9363526291354
1409.0,1384.713347799772
1392.0,1278.6638567583075
1340.0,1259.712220416932
1313.0,1237.9841428336365
1296.0,1225.1939824000706
1278.0,1202.4113504980419
1256.0,1238.5765574163254
1251.0,1231.1041758197123
1239.0,1216.4806853285677
1221.0,1192.8818889304114
1207.0,1180.9584864705112
1194.0,1142.7210094153463
1184.0,1128.779993559608
1169.0,1088.0529814024553
1143.0,1068.8561155972932
1126.0,1070.415425104794
1113.0,1049.7952566564936
1093.0,1062.8633607664003
1078.0,1041.978446244315
1089.0,1023.2811815600056
1110.0,1057.8570804371316
1106.0,1079.0151223799216
1100.0,1058.5411601969827
1094.0,1016.9902314116352
1070.0,1034.1779448402972
1050.0,1040.1021111798366
1047.0,1016.9944416518873
1043.0,1018.5219129295931
1041.0,1009.4523146140215
1026.0,988.7780677244526
1018.0,988.0629310205024
1006.0,986.5375623030353
993.0,958.5900149634911
971.0,931.2467149857653
966.0,949.7194995660706
963.0,993.7139681245582
948.0,993.5604530020495
973.0,994.493523579971
999.0,1015.667442517575
1010.0,1097.1237357351683
1037.0,1168.5235891755265
1090.0,1156.1400533656386
1109.0,1142.8372534847922
1108.0,1097.873432236207
1093.0,1084.7446284384348
1076.0,1078.3613226761252
1057.0,1063.9845850072634
1068.0,1012.6977923676575
1042.0,1056.5440653520081
994.0,1014.9361560460181
965.0,1135.4702294946023
938.0,983.6700255744186
941.0,1047.6953271390648
991.0,1127.7106960384838
1044.0,1335.3192163873005
1047.0,1150.348157586485
1066.0,1258.7429275272557
1131.0,1269.936035876654
1218.0,1194.354665885874
1238.0,1295.0458973305865
1237.0,1244.9872765439632
1268.0,1277.679739417008
1307.0,1290.016758503194
1300.0,1294.7892977867189
1273.0,1231.3669601220258
1237.0,1221.4941214682149
1187.0,1184.8811938412525
1166.0,1160.6604895758785
1150.0,1177.6846683323492
1161.0,1182.7217431972435
1153.0,1197.7156653789596
1154.0,1202.4494487424276
1158.0,1294.880015854026
1212.0,1390.0290038075882
1301.0,1532.0845932097095
1447.0,1589.5276335963144
1581.0,1631.5792661424753
1664.0,1641.854649247411
1663.0,1655.5163212098844
1651.0,1609.5645593006282
1600.0,1558.0786274201937
1528.0,1457.4329270011235
1428.0,1385.2634618159832
1353.0,1463.7188568682027
1321.0,1478.3401210372326
1330.0,1672.5639348885165
1461.0,1852.539657382101
1639.0,1758.9939833784933
1621.0,1598.2337389044105
1525.0,1456.8437989737904
1419.0,1394.930219971747
1339.0,1345.9435027340692
1278.0,1428.9913369953372
1283.0,1499.4586906941754
1344.0,1469.0193055673512
1375.0,1453.3985186358864
1381.0,1500.7410685613931
1401.0,1540.7912738211608
1436.0,1762.5024471316942
1598.0,1977.8728082892778
1816.0,1926.636202862945
1838.0,1770.1756835126318
1788.0,1765.1549095815062
1770.0,1766.0736042138128
1794.0,2033.736319225169
1866.0,2200.82273071091
1974.0,2295.7485539487307
2070.0,2230.7710317640467
2042.0,2170.696970168806
1991.0,2215.8282372176827
2007.0,2104.3634846739687
2008.0,1994.6016628682967
1970.0,1977.5688201206547
1880.0,1933.0906011916775
1837.0,1891.6779879277913
1809.0,1898.8527857840243
1761.0,1782.0936857080928
1691.0,1668.1539882695222
1647.0,1596.146493414151
1626.0,1605.1071977349652
1615.0,1595.7922916413345
1676.0,1702.0982363662824
1778.0,1739.4639901308292
1839.0,1769.240242183981
1871.0,1811.088843318988
1834.0,1744.300631049461
1794.0,1702.53903767965
1766.0,1651.4261587866463
1795.0,1612.401917449965
1741.0,1586.5334457357353
1680.0,1676.7710087181567
1681.0,1723.2218166314951
1819.0,1780.416455340801
1885.0,1627.6105692321307
1772.0,1576.8283705300346
1705.0,1521.7527433987466
1653.0,1486.2577820052902
1613.0,1436.0410743373648
1511.0,1387.7830296341251
1442.0,1422.6694397276533
1495.0,1438.3420168339098
1630.0,1548.5772710649153
1740.0,1510.1274711985398
1715.0,1565.587702335586
1645.0,1493.992076544334
1534.0,1409.1275795345205
1431.0,1355.9374368006377
1348.0,1307.1546382942943
1288.0,1246.587255673497
1282.0,1235.835853571003
1249.0,1271.4432248149358
1265.0,1330.4406903309573
1339.0,1539.2268997600354
1450.0,1625.9097471724308
1560.0,1502.151044268517
1540.0,1481.7052300474525
1523.0,1458.1317138901427
1541.0,1430.9241037962004
1558.0,1397.3275193373415
1489.0,1357.3663579769814
1386.0,1299.3536912873974
1313.0,1287.3179902718975
1264.0,1277.4342870713426
1258.0,1256.3434258051498
1240.0,1312.054677014947
1246.0,1485.2172688772323
1297.0,1622.4019629923764
1344.0,1580.4094443676531
1348.0,1487.8365958295367
1314.0,1416.2181575496484
1283.0,1413.1336687531568
1259.0,1361.7222058849204
1228.0,1316.9088742670701
1193.0,1293.2131856212707
1169.0,1261.076370900729
1146.0,1234.1571992344636
1109.0,1204.7251341774534
1097.0,1174.3520280320495
1087.0,1125.3862312707602
1072.0,1074.4836899487195
1048.0,1060.7156793360934
1059.0,1065.661246992826
1065.0,1099.2674692180392
1065.0,1107.8183301900328
1095.0,1214.4501349935551
1146.0,1358.4741784967591
1196.0,1547.3363142089433
1400.0,1787.1908236280315
1639.0,2307.1542556159734
1913.0,2438.102235629341
1966.0,2414.7953412133847
1927.0,2266.9049774785635
1851.0,2015.3012776738162
1743.0,1860.9499108833486
1650.0,1835.7386757521842
1583.0,1803.7051278721917
1559.0,1894.0921654147503
1580.0,1916.8784951757443
1569.0,1842.907660555269
1502.0,1672.9757030078842
1417.0,1583.0959846528294
1324.0,1467.4022665137918
1266.0,1421.8234377737563
1226.0,1408.4513014496642
1190.0,1389.9823743320135
1160.0,1362.8608964425625
1136.0,1384.337251847449
1129.0,1324.0924405787023
1108.0,1309.6821813054041
1087.0,1284.489367647039
1062.0,1243.8367918040085
1046.0,1231.3055593811355
1035.0,1175.7541935153235
1015.0,1176.9964863650246
1002.0,1169.2217960162664
992.0,1166.7040446481585
975.0,1148.5004495798232
966.0,1152.357720773016
946.0,1156.406384415103
942.0,1144.0765114570481
939.0,1139.5089439886933
932.0,1132.690546749754
925.0,1114.9895825838923
917.0,1099.5398831754396
905.0,1101.145882961489
898.0,1084.4188454056634
889.0,1042.867966715832
885.0,1053.208372364551
878.0,1036.4421620999115
870.0,1044.7199728130454
863.0,1039.5073728671155
859.0,1035.1320076805468
862.0,1017.0426047482838
847.0,995.5693067731588
849.0,1009.0952175133438
842.0,992.3848759625473
838.0,994.1447073920982
842.0,992.8320407299527
874.0,1001.7979516399683
893.0,970.8563202760358
895.0,990.5957149930355
943.0,1283.0676075765887
1176.0,1554.206029508576
1451.0,1601.0984581243301
1661.0,1936.1222498471552
1906.0,2092.902021573568
2138.0,2423.8315096543956
2328.0,2337.1998936470936
2394.0,2548.4688579922686
2521.0,2502.18522610938
2507.0,2280.7409717896226
2521.0,2249.358695290861
2756.0,2348.147988591062
3308.0,3095.5748501498956
4039.0,3836.6383716071064
4413.0,4205.038817598921
4349.0,3734.703722440864
3808.0,3179.051969639066
3420.0,2901.191166487296
3303.0,2896.187759500586
3399.0,3520.146807092206
3674.0,4270.85939068366
3894.0,4139.1396279768705
3821.0,3859.9442918778673
3485.0,3293.345404218051
3113.0,2934.0071650155346
2946.0,2716.843469369228
2941.0,2534.514894896407
3088.0,2621.4531761096737
3425.0,3307.7456670192746
4011.0,4091.503300237687
4632.0,4283.95219577695
5054.0,4390.773896930876
5679.0,5032.45197229924
6409.0,5237.810997562069
6708.0,5546.826332162881
6595.0,5704.070191250538
6084.0,5383.097577064822
5524.0,5001.467222091629
4949.0,4487.568763671042
4422.0,4074.0522580130028
3954.0,3565.1194297306006
3561.0,3255.700633596988
3252.0,3103.3397809589787
3002.0,2872.611576901596
2823.0,2622.0041332132387
2863.0,2439.707536422022
3073.0,2600.4687833478038
3524.0,3291.5495028455707
4221.0,4052.3551339485844
4947.0,4922.337693852014
5418.0,5310.568453146556
5455.0,5315.707830485194
5158.0,4958.616028624074
4699.0,4509.653644130006
4190.0,3894.965908199233
3708.0,3575.301389059621
3356.0,3381.476164514318
3145.0,3126.849235001492
2924.0,2812.9782989014484
2707.0,2580.7888935667606
2507.0,2374.4515939846406
2356.0,2244.164090362979
2201.0,2176.7894259566074
2060.0,2046.293945710513
1913.0,1934.8407985722315
1758.0,1855.9619487145278
1688.0,1824.3499839412736
1636.0,1835.4992228516417
1588.0,1820.2901830393307
1548.0,1772.1574007918794
1508.0,1693.4527234293182
1497.0,1619.579189814433
1514.0,1676.0811450432502
1601.0,1731.299855249396
1698.0,1684.7412600547182
1783.0,1781.1668407446211
1836.0,1787.0691915725515
1867.0,1995.0372610025488
1925.0,2029.1725160200313
1940.0,2008.5539840124832
1893.0,1826.7106761865261
1811.0,1661.1891284129215
1747.0,1639.91332730773
1759.0,1687.7794063107362
1768.0,1763.1976925772383
1809.0,1879.7713581249868
1862.0,1885.361235857044
1862.0,1868.958808410196
1837.0,1781.3862547430708
1799.0,1862.9500634923581
1808.0,1887.234173174602
1840.0,1955.9058250842438
1860.0,1965.6537396368028
1886.0,1928.1634463915436
1904.0,1914.9314426667304
1879.0,1851.5105575844946
1831.0,1837.5898180930017
1800.0,1757.2020708939194
1768.0,1698.424795555215
1735.0,1672.6330803020242
1707.0,1621.3624949788318
1644.0,1604.5821977633918
1612.0,1618.7303904047487
1592.0,1596.4086726784876
1566.0,1559.219776091565
1565.0,1546.87849330168
1577.0,1585.8680734715026
1590.0,1606.3357134994667
1598.0,1669.3342000239877
1604.0,1638.7200483199229
1597.0,1658.8955164601311
1571.0,1646.441742728841
1550.0,1598.2714752499783
1522.0,1517.1627410306744
1490.0,1483.9154382459456
1451.0,1487.705390180844
1427.0,1482.5408081997034
1406.0,1462.2646770929052
1409.0,1497.585548125267
1412.0,1451.3515285716217
1400.0,1463.228816073518
1398.0,1477.558303909791
1388.0,1510.3065514716882
1393.0,1600.4667566713279
1439.0,1765.03632321045
1528.0,1720.8602546553468
1610.0,1644.4299552452208
1619.0,1643.599723469071
1609.0,1699.1378765239047
1634.0,1609.7841288202171
1639.0,1763.7041769051216
1647.0,1852.5620417089044
1659.0,1839.1330026541086
1671.0,1740.4110172609028
1657.0,1741.8501941831455
1668.0,1986.2944346781237
1783.0,2053.682185461887
1851.0,1882.7688924102063
1822.0,1783.9943206213316
1780.0,1756.6123693228435
1750.0,1749.8092821655337
1758.0,1721.014814977024
1788.0,1733.4940964020627
1820.0,1807.799303341703
1896.0,1782.4407190310835
2014.0,1717.7140336460304
1964.0,1676.8795760249147
1890.0,1574.6964115147707
1834.0,1548.5459468144145
1804.0,1658.6424034619324
1896.0,1751.9819242551448
2036.0,1847.6172095115476
2057.0,1922.9081728776275
2062.0,1920.5105447674566
2144.0,2069.4368013536246
2245.0,2175.0740443391533
2227.0,2062.89607130614
2163.0,1972.7559107249685
2071.0,1910.4911614307016
1980.0,1888.2975258482606
1966.0,1900.5892900882045
1955.0,1984.994111536162
1979.0,2086.831971514428
1994.0,2014.1445151956289
1987.0,2039.0705416088886
1987.0,2038.4577162294017
1953.0,1921.5096403147468
1919.0,1865.5180186962134
1872.0,1787.906964644355
1835.0,1655.3820609918748
1899.0,1734.9047150219121
1989.0,1867.2384263196268
2012.0,1981.3629340883508
2012.0,1943.9305788962897
1984.0,1909.4996059249213
1930.0,1835.4213579082534
1853.0,1773.8049093631612
1820.0,1733.513586161881
1799.0,1697.4307919635726
1773.0,1718.8075856953903
1773.0,1741.1045478603687
1825.0,1745.4069807721964
1854.0,1777.5822465922924
1871.0,1899.3462094753677
1902.0,2039.2063651777987
1992.0,2191.119621959325
2065.0,2280.698675850264
2094.0,2129.5977821375777
2072.0,2322.374390308706
2194.0,2576.297066051443
2398.0,2621.3495584135558
2470.0,2828.4668565723955
2569.0,3008.397398810249
2737.0,3224.5069645750477
2896.0,3311.027961978577
2908.0,2971.7255069607727
2814.0,2657.066725472395
2614.0,2543.2380940941357
2507.0,2367.432759671571
2566.0,2394.9732998705085
2571.0,2371.1634346183087
2491.0,2321.2399804642787
2434.0,2261.649250841894
2313.0,2196.3998375152714
2221.0,2151.810718600132
2167.0,2100.6564000021626
2122.0,2143.5033634071697
2166.0,2207.185076920533
2244.0,2208.0013438759634
2277.0,2210.6676535039614
2273.0,2355.7590436828477
2326.0,2394.00538818683
2340.0,2460.3236785782683
2346.0,2480.1382993102916
2350.0,2431.2962775156543
2384.0,2470.112670088628
2412.0,2529.190839213369
2406.0,2448.2636280095066
2414.0,2433.7345509237166
2378.0,2239.358920789286
2291.0,2234.2962769871465
2261.0,2115.645470695921
2365.0,2148.961396544505
2711.0,2023.4031137944196
2743.0,2011.1574780062188
2695.0,1941.9632347974728
2572.0,1907.1838209358334
2417.0,1837.6672466549571
2218.0,1740.0451817928854
2053.0,1685.0949226234402
1941.0,1672.4423933149576
1876.0,1657.9499010911927
1815.0,1639.914624686222
1767.0,1540.49062200069
1709.0,1491.7864074975962
1690.0,1474.0018328871092
1723.0,1457.4497613719866
1684.0,1528.0261444158446
1749.0,1562.5327741600963
1759.0,1553.1500352368032
1722.0,1488.0183215819784
1630.0,1441.793826144114
1549.0,1388.5342828126259
1471.0,1331.8897212615636
1405.0,1325.4359040862462
1421.0,1369.6322917327552
1443.0,1368.2503796291082
1423.0,1391.3305475599893
1399.0,1407.24477136806
1391.0,1399.1735264062331
1373.0,1377.6587488615148
1333.0,1314.0417995030211
1312.0,1267.819539065713
1283.0,1238.8691935478453
1258.0,1237.895094285532
1237.0,1219.8954674955455
